label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EstM2_GlyEE_frame9_input,37,1.829434871673584,0.9328672885894775,2.0487849712371826,0.0,1.6547244787216187,0.9699999690055847,0.8819501399993896
EstM2_GlyEE_frame9_input,38,1.3408547639846802,0.9678122997283936,2.5949220657348633,0.0,1.654958963394165,0.9899999499320984,0.9128336906433105
EstM2_GlyEE_frame9_input,39,1.5692665576934814,0.9565415978431702,1.3237624168395996,0.0,1.6596717834472656,0.9899999499320984,0.9075018167495728
EstM2_GlyEE_frame9_input,40,1.4861646890640259,0.9621483087539673,1.5057061910629272,0.0,1.6636512279510498,0.9699999690055847,0.9095069169998169
EstM2_GlyEE_frame9_input,41,1.4367327690124512,0.9646089673042297,1.4164862632751465,0.0,1.6859006881713867,0.9899999499320984,0.885117769241333
EstM2_GlyEE_frame9_input,42,1.4242929220199585,0.9671028256416321,1.0964877605438232,0.0,1.7091460227966309,0.9899999499320984,0.9203452467918396
EstM2_GlyEE_frame9_input,43,1.486419916152954,0.9560858607292175,2.0912725925445557,0.0,1.7163121700286865,0.8899999856948853,0.8875407576560974
EstM2_GlyEE_frame9_input,44,1.892492413520813,0.9332761764526367,1.0852655172348022,0.0,1.7264115810394287,0.8966666460037231,0.8981198668479919
EstM2_GlyEE_frame9_input,45,1.5537004470825195,0.9538991451263428,2.1104788780212402,0.0,1.7776457071304321,0.9833332896232605,0.8982217907905579
EstM2_GlyEE_frame9_input,46,1.9160698652267456,0.9284120798110962,1.1529061794281006,0.0,1.8585727214813232,0.809999942779541,0.8945364952087402
EstM2_GlyEE_frame9_input,47,1.3723567724227905,0.9619899392127991,3.40852427482605,0.0,1.9035236835479736,0.903333306312561,0.9005385637283325
EstM2_GlyEE_frame9_input,48,1.3710092306137085,0.964119553565979,3.8861489295959473,0.0,1.9151520729064941,0.9899999499320984,0.8836458325386047
EstM2_GlyEE_frame9_input,49,1.8172093629837036,0.935153067111969,2.998492479324341,0.0,1.9923945665359497,0.8833333253860474,0.8842374682426453
EstM2_GlyEE_frame9_input,50,1.4220634698867798,0.9617828130722046,2.975131034851074,0.0,2.0949277877807617,0.809999942779541,0.8525664806365967
